,Date,nps,Comment,comment
1911,02-04-23 20:18,10,"es facil, de usar","GENTLEMEN VIVAAEROBUS WITH GREAT ANNOUNCEMENT AND DISPLEASURE I RECEIVE THE MAIL SENT BY THE COMPANY EDESTINOS TO MY CONTACT INSTEAD OF DOING IT DIRECTLY TO MINE: lufero2015@gmail.com SINCE I WAS THE PERSON WHO UNFORTUNATELY PURCHASED SOME TICKETS ON THE CITY ROUTE MEXICO/ CANCUN ON WEDNESDAY, NOVEMBER 9 WITH DEPARTURE DECEMBER 18 SUNDAY - DECEMBER 20 RETURN 20/22, PURCHASE THAT WAS MADE THROUGH MY CREDIT CARD FOR A VALUE OF $2,002,885. I REFUSE THE TICKET ISSUED AND SENT TO MY CONTACT'S EMAIL, IT IS NOT THE ONE I INITIALLY PURCHASED WITH THE VIVAAEROBUS COMPANY FOR A VALUE OF $2,643,484. A PURCHASE THAT HAS NOT BEEN AUTHORIZED FOR SUCH REASON, I DEMAND FOR THE THIRD TIME THAT THE TICKET PURCHASED ON NOVEMBER 9 ON THE ROUTE SIGNED MEXICO CITY CANCUN ROUND-TRIP FOR DECEMBER 18/20 BEFORE I TRIED RETRACT ME AS REGULATED BY THE LAW OF THIS PURCHASE DUE TO THE INCONVENIENCES PRESENTED BUT MY BANK SAYS THAT THE TRANSACTION IS IN PROGRESS. I THINK IT IS LACK OF RESPECT FROM THE VIVAAEROBUS COMPANY THAT COMPLETELY IGNORES ME AND DOES NOT GIVE ME A FAIR SOLUTION TO MY CLAIM. AS A USER I HAVE RIGHTS THAT MUST BE RESPECTED AND THAT ARE BEING VIOLATED, THEY CANNOT IMPOSE ME AS A STRAIT JACKET TO ACCEPT A PURCHASE THAT WAS NOT MADE ON WEDNESDAY, NOVEMBER 9 AND WHICH I AM REGRET. IF IT IS NOT POSSIBLE TO MAKE THE RECTIFICATION, I REQUEST ONCE AGAIN THAT THE TRANSACTION THAT IS IN PROCESS WITH BANCO FALABELLA BE CANCELED VIA CREDIT CARD FOR A VALUE OF AR$ 2,002,885 BECAUSE IT IS A TAX PURCHASE MADE BY THE VIVAIRBUS COMPANY WHICH WOULD BE VIOLATING MY RIGHTS DESPITE THE VARIOUS EMAILS THAT I HAVE SENT YOU, THEY CONTINUE TO KEEP SILENCE. IN VIEW OF THIS SITUATION, I WILL SUBMIT THE RESPECTIVE COMPLAINT BEFORE THE COLOMBIAN AUTHORITIES (SUPERINTENDENCY OF INDUSTRY AND COMMERCE) SO THAT MY RIGHTS AS A BUYER MAY BE VALID AND THAT I AM RETRACTING THE PURCHASE OF TICKETS ON THE INTERNET ON WEDNESDAY 9 OF NOVEMBER 2022. The right of withdrawal is the unilateral power of the consumer to terminate a sales contract at his discretion and without the airline having to agree, that is, it is a power so that one as a buyer can regret his purchase obtaining the return of the money paid. LUIS FERNANDO RODRIGUEZ lufero2015@hmail.com SEE SUPPORT OF THE INITIAL COMPLAINT BELOW? ? ? ?"
1912,02-04-23 20:19,10,EXCELENTE SERVICIO Y CUMPLE MIS EXPECTATIVAS,"I BUY A TRIP, HOW DO I ADD MY POINTS??? I SEARCHED AND SEARCHED AND DIDN'T FIND A WAY TO ADD SUCH A TRIP"
1913,02-04-23 20:19,10,Facil de navegar y con buenos precios.,JUST THANK YOU
1914,02-04-23 20:23,2,Que se trabe menos la pagina,"I can't check-in, and I missed the last flight because I didn't take it with me"
1915,02-04-23 20:24,7,"Dejar la pagina abierta mas tiempo, por favor.",It doesn't let you pay with points. I don't know I feel cheated
1916,02-04-23 20:33,9,Gracias,How do I accumulate points with my purchases in Viva? Right now I'm going to fly Cun-Aca-Cun and I don't know how to accumulate my points... 0 points appear to me!
1917,02-04-23 20:35,10,TODO FUE MUY FACIL TE AGRADESCO,because there are never offers to leave Torreon
1918,02-04-23 20:38,10,Porque fue rapida la reservacion,"Items that you do not buy appear at the end of the purchase and that increase the original cost... in addition to the TUA, EXAMPLE: 1X REFUND"
1919,02-04-23 20:42,10,ME PARECE AMIGABLE SU EMBARGO MUY ENGAÑOSA POR QUE TODO ES ADICIONAL,Ticket acquisition was easy.
1920,02-04-23 20:46,1,No cambiar el precio del vuelo despues de que reserves y antes de que pagues,"I can't pay, try twice with two different cards, your system is wrong"
1921,02-04-23 20:47,10,rapidez,Can't delete cart
1922,02-04-23 20:51,10,GRACIAS,"I selected round trip. I cannot select the return date, only the departure date."
1923,02-04-23 20:52,10,todo muy claro,I cannot enter the data of a minor who is traveling with me
1924,02-04-23 20:53,10,EXCELENTE SERVICIO,"I can't renew my Viva Fan even though I enter the details of the same card with which I just made a reservation, if there is any problem, it tells me to verify the details I don't understand"
1925,02-04-23 20:56,10,Son la mejor aerolinia aparte de economica,The payment does not allow me to make the annual payment of viva fan
1926,02-04-23 20:58,8,I was not able to change the currency when choosing the flight.,Kindly process refund to original form of payment. PNR - IGDHQH
1927,02-04-23 21:01,3,tienen la aplicacion bien complicada. Mejoren pls,Kindly process refund to original form of payment. PNR - NYB9WM
1928,02-04-23 21:01,9,me gusta,Kindly process refund to original form of payment. PNR - IF3H5X
1929,02-04-23 21:01,10,Muy bien,BECAUSE I CAN'T CHECK-IN
1930,02-04-23 21:02,9,BUENOS PRECIIOS,"Super cost benefit, always leaves me with a good taste in my mouth"
1931,02-04-23 21:03,0,Está muy difícil para los que no usamos tecnologia aganlo mas simple gracias,There was a delay of around 5 hours and they did not fix it according to their same policies.
1932,02-04-23 21:05,10,Sencilla de usar y muchas opcione de pago,"When requesting my invoice, it gives me the following error: CFDI40145. The Receiver Name field must belong to the name associated with the RFC registered in the Receiver Rfc field. I already checked my information and it is correct"
1933,02-04-23 21:08,10,",",The billing portal does not work. Since October 26 I have been requesting the invoice by mail and they have not sent it to me. I have called the call center and arguing that they cannot do anything and they have no way of communicating with the billing department. I require my invoice as soon as possible. today 11/15/22 for the third time I sent the tax data again.
1934,02-04-23 21:09,10,Siempre he sido cliente de ustedes,add things automatically
1935,02-04-23 21:11,10,EXCELENTE,"THE GENERAL SERVICE IS HORRIBLE, I HAVE HAD AN INVOICE SINCE NOV 24 AND IT STILL HAS NOT ARRIVED AND THE ONLY THING THAT CUSTOMER SERVICE PEOPLE ARGUMENT IS: ""IT IS ONLY THROUGH THAT MEANS AND WE DO NOT HAVE THE TOOL TO GENERALLY GENERATE THE INVOICE, IT WILL HAVE WHAT TO WAIT FOR, ANOTHER MONTH ?????"
1936,02-04-23 21:20,10,Excelente servicio,They canceled my flight and automatically assigned me another one. In the email they sent me I chose Reject and they said they were going to contact me and they haven't done so after 5 hours. I've been on the phone for 1 hour trying to get someone to answer me and I'm still in line.
1937,02-04-23 21:29,8,Mensajes de claridad para agregar equipaje a ciertos pasajeros,I need to contact you NOW! Their phone does not connect me to anyone and they have not contacted me as they said.
1938,02-04-23 21:35,10,EXCELENTE,Keep the rates low
1939,02-04-23 21:36,10,EXCELLENTE!,It won't let me create an account
1940,02-04-23 21:40,10,esta super,I hate that they put the flights so much too early and too late. but they do not have an option at noon.
1941,02-04-23 21:51,10,nada gracias,What the hell is the WhatsApp service for if it doesn't help fix flight cancellation problems?
1942,02-04-23 21:51,10,FUE RAIPO Y SENCILLO,"Whatsapp support people should give a list of possible solutions. I already explained my problem, a certain Nallely already hung up on me and it happened to me with a certain Saúl who is not helping me solve."
1943,02-04-23 21:58,10,NO CANCELAN,And the Points we had from the other Bank? Where did they stay?
1944,02-04-23 22:01,8,"CAMBIAR UN VUELO DIRECTO A REDONDO, POR TELÉFONO NO CONTESTAN Y CUANDO POR FIN LO HACEN, SE ENLAZAN VARIOS CLIENTES. EL WHATSAPP ES PÉSIMO",They automatically charge a full refund that I don't know what it is and I didn't ask for it
1945,02-04-23 22:03,10,porque esta muy pactico llenar la informacion,"My flight is tomorrow November 26, 2022 at 5:35 PM I have received an email to check-in. I am not interested in any additional service that you suggest on your page, I just want to get the QR code that they normally give to present it at the window to receive my boarding pass. How can I check-in?"
1946,02-04-23 22:11,10,fue rapido,IF I WANT TO PAY WITH A DEBIT CARD IT COSTS A LOT OF WORK
1947,02-04-23 22:14,6,Sería bueno que el precio apareciera ya con la tarifa aeroportuaria desde el inicio.,Why do the specials appear in almost all the airports but they always leave out the one in Tijuana?
1948,02-04-23 22:16,9,si,My US credit card is not accepted. VISA OR MASTERCARD
1949,02-04-23 22:24,10,BUEN PRECIO Y BUEN SERVICIO,I can't check another bag as checked baggage
1950,02-04-23 22:28,9,Es práctica,I can't pay and it's been several days since I tried and it says failed and that there is no connection is your page
1951,02-04-23 22:32,10,100% confiables,"there is no clear and large site where it tells you how many doters points you have, you have to waste time looking for it and I still can't find it."
1952,02-04-23 22:33,10,BUEN PRECIO,"It is not understood what the final price of the flights would be, I do not understand if arriving at the airport I have to pay additional"
1953,02-04-23 22:35,10,PORQUE ES MUY EFICIENTE,It won't let me get my boarding pass
1954,02-04-23 22:36,9,Muy facil hacer las compras,GOOD
1955,02-04-23 22:45,10,muy facil de usar,And
1956,02-04-23 22:46,3,MAS OPCIONES PARA VIAJAR,Won't let me proceed after entering the code
1957,02-04-23 22:48,0,"Por favor habiliten las opciones de pago para Colombian, ninguna funciona para pagos en línea. Gracias",Kindly process refund to original form of payment. PNR - TH72QH
1958,02-04-23 22:49,10,PAGINA MUY AMIGABLE,Your website has improved significantly. Always keep it that way. Congratulations
1959,02-04-23 22:52,9,facil,"very confusing to be able to add an extra suitcase, charges appear that do not match the cost of luggage. very complicated, they charged me 6 dll and they do not indicate if it was from my luggage that I doubt or from another strange charge."
1960,02-04-23 22:55,7,"desde un principio mencionar el precio del vuelo en pesos y en doters, para ir viendo si realmente conviene usarlos",Why not show the total to pay?
1961,02-04-23 23:09,5,"PESIMO... MUCHO TIEMPO... HABLOS AL NUMERO DE ATENCION A CLIENTES Y NO NOS RESOLVIERON, QUISIMOS PAGAR VIVA FAN Y NO NOS DEJO, HICIMOS 10 INTENTOS Y NADA, ASI MISMO TUVIMOS QUE HACER TODO EL PROCESO MAS DE 10 VECES. PESIMA FORMA DE ADQUIRIR TUS BOLETOS. MAS DE 3 HORAS PARA COMPRAR LOS BOLETOS.",The continue button disappeared and the prices that I had already selected changed
1962,02-04-23 23:10,10,super fácil de manejar,"I want to edit my info, it does not agree with my ine"
1963,02-04-23 23:10,9,PRECIO Y DIRECTO,How can I edit my profile to put my full name?
1964,02-04-23 23:18,10,Intuitiva y fácil de utilizar.,I would like to be able to see my reservations more quickly without having to put the number since I did not take note of it when I made the purchase
1965,02-04-23 23:21,10,gracias,"It is not easy to find the flights, the page is very bad"
1966,02-04-23 23:21,9,esta facil de usar,"DOES NOT LOG IN PROPERLY NEITHER IN THE REFERENCED PAGES, NEITHER IN THE DOTERS.COM SITE OR IN THE APPLICATION, POOR CUSTOMER EXPERIENCE"
1967,02-04-23 23:24,10,todavia tiene precios economicos que entran en el rango de la economia de uno,IT NEVER SAYS HOW YOU START THE ACTION I MADE A LIVE PURCHASE WITH THE DOTER SECTION OPEN AND IT DID NOT GIVE ME POINTS
1968,02-04-23 23:30,10,"Fácil de navegar, indicaciones claras",won't let me buy
1969,02-04-23 23:36,10,ME ENCANTA,Shit like a piano. Impossible to pay. Your UX leaves a lot to be desired.
1970,02-04-23 23:43,10,Los precios,I made my purchase of 4 tickets and no Doter points were applied to me
1971,02-04-23 23:47,10,Servicio rapido y pagina intuitiva,"Good afternoon, why can't I check in, if there are almost 12 hours left for the flight? Additionally, is it really necessary to send so many emails for a single flight? I have THIRTEEN (13) EMAILS from you in my mailbox, it is an exaggeration. It is difficult to find check-in, flight details, etc. And all to not allow you to check in."
1972,02-04-23 23:53,9,es mas rapido que por telefono,"Or I can remove something that I add in additional and I no longer want it and I return to the page, it no longer appears on the refund insurance"
1973,02-04-23 23:57,10,Ok,"It won't let me pay, I already tried with 3 cards and nothing"
1974,02-05-23 00:04,0,Estaria bueno si funcionara. Tengo horas de estar tratando de reservar un vuelo para nuestras vacacciones,"The price on the home page is one and without accepting any additional service the price increases, of course without counting the Tuca that must be paid"
1975,02-05-23 00:12,10,"Porque con excepción de la fecha de nacimiento, es muy accesible y adecuada para realizar reservaciones y comprar boletos.  Bastante clara.","It does not specify why the ""Full Refund"" charge"
1976,02-05-23 00:17,5,todo,"I am very disappointed because due to my mistake I cannot change the name of the passenger when buying my bus tickets online, and they are inflexible which seems to me a blatant theft on their part, I ask in the most attentive way to notify the latent risks in a more striking way before tricking the user who trusts their services with a small debt, if their internet service does not adapt to the needs of the user they will lose many customers"
1977,02-05-23 00:22,10,MUY FACIL RESERVAR,"I bought a plane ticket and the truck, both gave me points and my balance says 0"
1978,02-05-23 00:25,10,rapida,"MAINTAIN THE SERVICE, IT'S EXCELLENT"
1979,02-05-23 00:27,10,rapido para comprar,I did not choose that product
1980,02-05-23 00:37,9,S/C,It does not allow me to advance to buy the ticket
1981,02-05-23 00:37,10,Excellent website and very easy to understad!,"I'm not Josefina Castelazo, that's my sister, all my data with her name are in the session, I would like them to be changed, my name is Maria Cecilia Castelazo"
1982,02-05-23 00:38,10,super facil de comprar,"I registered and the confirmation email does not arrive at my email, and it does not let me enter the ETN page because I cannot verify my email because the verification email does not arrive."
1983,02-05-23 00:40,9,"ESPERO TODO SALGABIEN, SE ELEVO MUCHO EL COSTO..","He says that for an anniversary he flies in Nov and the prices are incomparable,,, of this anniversary .."
1984,02-05-23 00:47,10,Bien,"The button to activate vivafan prices does not work, neither in the application"
1985,02-05-23 00:48,10,BUEN PRECIO,You cannot choose the return date and do the search.
1986,02-05-23 00:54,10,"Amigable, muy intuitiva y segura.","I need to know if this program applies to companies or only to individuals, because in my company I buy many flights and I want to know how to take advantage of this benefit"
1987,02-05-23 01:03,10,Muy accessible la información,I CANNOT PRINT THE BOARDING PASS
1988,02-05-23 01:06,10,TODO BIEN,"It is supposed that the trips with doters points the single trip was 5500 and now the page comes out that is 90,120, do not be misleading and put what it really is"
1989,02-05-23 01:07,10,Página muy amigable,"Since they take time to answer, first I tried to access the page and it doesn't recognize my reservation number, therefore I have to talk on the phone, after listening to all that stuff about the privacy notice that I think nobody uses, then having to listen to options that only take time, now it turns out that there is a waiting time for them to answer the call... that no one from your management checks that when a client wants to contact them, it is simply an impossible mission? And when I finally get access to an advisor, the client is already very upset..... ask someone from viva aerobús, does he care?"
1990,02-05-23 01:09,10,Siempre he recibido la información oportuna,I CANNOT DO WEB CHECK IN ON AN INTERNATIONAL TRAVEL
1991,02-05-23 01:19,3,hacer todo inclusivo,"The page is confusing, unclear to the user. I don't understand what I'm doing, or what information I'm getting."
1992,02-05-23 01:22,10,bUENA,"I travel often from Querétaro to CDMX but I have never been able to enter doters or accumulate my points because the email or message to generate a new password never arrives, since the one I generated at the beginning was marked as wrong. Terrible page"
1993,02-05-23 01:22,8,Me gustó pero tiene muchos pasos,"1. When reserving a round trip, you can change the package and not have to buy a single flight to differentiate the package or program. 2. Different reservations can be added to the cart and not be making purchases individually."
1994,02-05-23 01:25,4,Al pagar deberías de poder elegir el asiento regular sin tener que pagar una tarifa extra.,Congratulations
1995,02-05-23 01:37,9,EFICIENCIA,WON'T LET ME PAY WITH MY HSBC VIVA PLUS CARD
1996,02-05-23 01:41,5,Demasiadas datos a validar,"Since the month of June I booked a flight, then it turns out that they change my itinerary by adding a stopover and now they won't let me select seats because THERE ARE NO AVAILABLE??? How is it possible that they give such TERRIBLE SERVICE? Last time I flew with this airline"
1997,02-05-23 01:42,10,bien explicita,"Hello, I haven't received my flight confirmation. My name is Margaret Merle Rennie. (Date of birth 05/28/68) My email address is happytobeme@live.com.au. My phone is +61422332648. My flight is from Havana, Cuba to Cancun, Mexico on 01/23/23. Could you please let me know why my ticket hasn't been emailed to me?"
1998,02-05-23 01:48,8,Sugiero que en precio del vuelo ya incluya por lo menos el asiento y que no lo cobren aparte.,There is no way to cancel the cancellation insurance
1999,02-05-23 01:49,8,meses sin intereses con american express,"There are two purchases that I make of ETN and I do not accumulate points, it is useless."
